game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2012020237,20122013,Regular Season,2/22/13,7,10,1,3,WakeMed Soccer Park,/api/v1/venues/null
2013020837,20132014,Regular Season,2/4/14,22,7,3,2,Rio Tinto Stadium,/api/v1/venues/null
2012020093,20122013,Regular Season,2/1/13,15,10,2,3,WakeMed Soccer Park,/api/v1/venues/null
2013020229,20132014,Regular Season,11/7/13,27,24,2,3,Rio Tinto Stadium,/api/v1/venues/null
2013020672,20132014,Regular Season,1/11/14,2,21,2,1,BC Place,/api/v1/venues/null
2013020921,20132014,Regular Season,3/4/14,7,25,2,3,SeatGeek Stadium,/api/v1/venues/null
2013020878,20132014,Regular Season,2/9/14,21,2,3,2,Centruy Link Field,/api/v1/venues/null
2012020426,20122013,Regular Season,3/19/13,30,23,3,1,Saputo Stadium,/api/v1/venues/null
2012020493,20122013,Regular Season,3/28/13,2,4,3,3,SeatGeek Stadium,/api/v1/venues/null
2012020406,20122013,Regular Season,3/16/13,3,5,0,3,Children's Mercy Park,/api/v1/venues/null
2013020241,20132014,Regular Season,11/9/13,1,10,1,1,WakeMed Soccer Park,/api/v1/venues/null
2012020333,20122013,Regular Season,3/6/13,28,23,2,2,Saputo Stadium,/api/v1/venues/null
2012020075,20122013,Regular Season,1/29/13,18,27,0,2,Avaya Stadium,/api/v1/venues/null
2013020981,20132014,Regular Season,3/11/14,15,5,0,2,Children's Mercy Park,/api/v1/venues/null
2012020088,20122013,Regular Season,1/31/13,8,9,1,3,Yankee Stadium,/api/v1/venues/null
2013020086,20132014,Regular Season,10/15/13,16,12,2,2,Yurcak Field,/api/v1/venues/null
2013020994,20132014,Regular Season,3/14/14,3,30,1,2,Exploria Stadium,/api/v1/venues/null
2013020260,20132014,Regular Season,11/11/13,15,21,1,2,BC Place,/api/v1/venues/null
2013020824,20132014,Regular Season,2/1/14,22,6,0,2,Toyota Stadium,/api/v1/venues/null
2013020448,20132014,Regular Season,12/8/13,2,26,0,3,Nippert Stadium,/api/v1/venues/null
2013020467,20132014,Regular Season,12/11/13,6,20,2,1,BMO Field,/api/v1/venues/null
2012020351,20122013,Regular Season,3/9/13,52,13,3,2,BBVA Stadium,/api/v1/venues/null
2013020751,20132014,Regular Season,1/22/14,26,29,3,3,Exploria Stadium,/api/v1/venues/null
2012020276,20122013,Regular Season,2/27/13,12,15,0,3,Providence Park,/api/v1/venues/null
2012020703,20122013,Regular Season,4/26/13,24,23,3,1,Saputo Stadium,/api/v1/venues/null
2012020613,20122013,Regular Season,4/13/13,3,2,1,0,Centruy Link Field,/api/v1/venues/null
2013020385,20132014,Regular Season,11/29/13,19,28,3,4,Banc of California Stadium,/api/v1/venues/null
2013021070,20132014,Regular Season,3/23/14,30,17,2,3,Dignity Health Sports Park,/api/v1/venues/null
2012020344,20122013,Regular Season,3/8/13,8,12,2,2,Yurcak Field,/api/v1/venues/null
2013021226,20132014,Regular Season,4/13/14,9,5,2,2,Children's Mercy Park,/api/v1/venues/null
2013020587,20132014,Regular Season,12/29/13,5,29,3,3,Exploria Stadium,/api/v1/venues/null
2013020212,20132014,Regular Season,11/3/13,25,9,3,3,Yankee Stadium,/api/v1/venues/null
2013021003,20132014,Regular Season,3/15/14,24,21,4,2,BC Place,/api/v1/venues/null
2013020979,20132014,Regular Season,3/11/14,17,29,1,2,Exploria Stadium,/api/v1/venues/null
2012020232,20122013,Regular Season,2/20/13,23,16,3,3,Gillette Stadium,/api/v1/venues/null
2012020487,20122013,Regular Season,3/27/13,29,23,0,0,Saputo Stadium,/api/v1/venues/null
2013020372,20132014,Regular Season,11/28/13,3,13,3,2,BBVA Stadium,/api/v1/venues/null
2013020788,20132014,Regular Season,1/27/14,27,23,2,3,Saputo Stadium,/api/v1/venues/null
2013020455,20132014,Regular Season,12/10/13,29,5,1,2,Children's Mercy Park,/api/v1/venues/null
2013020289,20132014,Regular Season,11/16/13,6,9,2,2,Yankee Stadium,/api/v1/venues/null
2013020046,20132014,Regular Season,10/10/13,8,20,2,3,BMO Field,/api/v1/venues/null
2012020045,20122013,Regular Season,1/25/13,18,19,0,3,Talen Energy Stadium,/api/v1/venues/null
2013020845,20132014,Regular Season,2/5/14,21,3,1,3,BBVA Stadium,/api/v1/venues/null
2013020106,20132014,Regular Season,10/18/13,28,25,3,3,SeatGeek Stadium,/api/v1/venues/null
2013020525,20132014,Regular Season,12/20/13,29,4,2,3,SeatGeek Stadium,/api/v1/venues/null
2012020700,20122013,Regular Season,4/26/13,8,52,2,2,Providence Park,/api/v1/venues/null
2013020582,20132014,Regular Season,12/29/13,26,18,2,3,Allianz Field,/api/v1/venues/null
2012020513,20122013,Regular Season,3/30/13,10,9,2,0,Yankee Stadium,/api/v1/venues/null
2013020797,20132014,Regular Season,1/29/14,17,4,0,3,SeatGeek Stadium,/api/v1/venues/null
2013020253,20132014,Regular Season,11/10/13,15,27,3,3,Avaya Stadium,/api/v1/venues/null
2012020660,20122013,Regular Season,4/20/13,13,1,2,4,Mercedes-Benz Stadium,/api/v1/venues/null
2013020361,20132014,Regular Season,11/26/13,27,18,2,2,Allianz Field,/api/v1/venues/null
2013020332,20132014,Regular Season,11/22/13,21,27,2,3,Avaya Stadium,/api/v1/venues/null
2013020850,20132014,Regular Season,2/5/14,9,19,2,2,Talen Energy Stadium,/api/v1/venues/null
2012020542,20122013,Regular Season,4/4/13,30,28,2,2,Banc of California Stadium,/api/v1/venues/null
2012020255,20122013,Regular Season,2/24/13,3,8,0,3,Red Bull Arena,/api/v1/venues/null
2013021056,20132014,Regular Season,3/22/14,14,5,3,2,Children's Mercy Park,/api/v1/venues/null
2013021221,20132014,Regular Season,4/13/14,6,1,2,3,Mercedes-Benz Stadium,/api/v1/venues/null
2013020003,20132014,Regular Season,10/2/13,52,22,3,2,Maryland SoccerPlex,/api/v1/venues/null
2013020933,20132014,Regular Season,3/5/14,12,28,3,2,Banc of California Stadium,/api/v1/venues/null
2012020254,20122013,Regular Season,2/24/13,2,7,2,0,Rio Tinto Stadium,/api/v1/venues/null
2013021201,20132014,Regular Season,4/11/14,19,30,2,2,Exploria Stadium,/api/v1/venues/null
2012020543,20122013,Regular Season,4/4/13,1,6,0,1,Toyota Stadium,/api/v1/venues/null
2012020516,20122013,Regular Season,3/31/13,27,28,2,2,Banc of California Stadium,/api/v1/venues/null
2012020589,20122013,Regular Season,4/10/13,16,30,1,0,Exploria Stadium,/api/v1/venues/null
2013021065,20132014,Regular Season,3/23/14,15,28,2,2,Banc of California Stadium,/api/v1/venues/null
2013020073,20132014,Regular Season,10/13/13,8,23,2,1,Saputo Stadium,/api/v1/venues/null
2013020800,20132014,Regular Season,1/29/14,12,8,0,3,Red Bull Arena,/api/v1/venues/null
2012020171,20122013,Regular Season,2/11/13,16,18,3,0,Allianz Field,/api/v1/venues/null
2013020657,20132014,Regular Season,1/9/14,8,4,1,3,SeatGeek Stadium,/api/v1/venues/null
2012020529,20122013,Regular Season,4/2/13,20,22,1,2,Maryland SoccerPlex,/api/v1/venues/null
2012020569,20122013,Regular Season,4/7/13,19,17,1,0,Dignity Health Sports Park,/api/v1/venues/null
2012020600,20122013,Regular Season,4/11/13,5,14,4,3,Audi Field,/api/v1/venues/null
2013021212,20132014,Regular Season,4/12/14,7,6,1,2,Toyota Stadium,/api/v1/venues/null
2013020653,20132014,Regular Season,1/8/14,19,22,3,2,Maryland SoccerPlex,/api/v1/venues/null
2013020546,20132014,Regular Season,12/22/13,1,15,3,2,Providence Park,/api/v1/venues/null
2013021005,20132014,Regular Season,3/15/14,5,4,0,2,SeatGeek Stadium,/api/v1/venues/null
2013020639,20132014,Regular Season,1/6/14,18,12,1,2,Yurcak Field,/api/v1/venues/null
2012020540,20122013,Regular Season,4/4/13,22,20,6,2,BMO Field,/api/v1/venues/null
2013020313,20132014,Regular Season,11/20/13,2,10,2,3,WakeMed Soccer Park,/api/v1/venues/null
2013020911,20132014,Regular Season,3/2/14,20,22,2,1,Maryland SoccerPlex,/api/v1/venues/null
2013020747,20132014,Regular Season,1/22/14,19,1,1,5,Mercedes-Benz Stadium,/api/v1/venues/null
2012020414,20122013,Regular Season,3/17/13,24,19,1,2,Talen Energy Stadium,/api/v1/venues/null
2013020650,20132014,Regular Season,1/8/14,28,18,2,3,Allianz Field,/api/v1/venues/null
2013020665,20132014,Regular Season,1/10/14,19,20,3,0,BMO Field,/api/v1/venues/null
2012020341,20122013,Regular Season,3/8/13,3,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020903,20132014,Regular Season,3/1/14,1,2,4,1,Centruy Link Field,/api/v1/venues/null
2013020065,20132014,Regular Season,10/12/13,4,17,2,3,Dignity Health Sports Park,/api/v1/venues/null
2012020674,20122013,Regular Season,4/22/13,29,28,2,3,Banc of California Stadium,/api/v1/venues/null
2012020460,20122013,Regular Season,3/23/13,7,8,2,1,Red Bull Arena,/api/v1/venues/null
2012020374,20122013,Regular Season,3/11/13,19,24,2,2,Rio Tinto Stadium,/api/v1/venues/null
2013020606,20132014,Regular Season,1/1/14,29,21,3,3,BC Place,/api/v1/venues/null
2013021029,20132014,Regular Season,3/18/14,12,29,3,1,Exploria Stadium,/api/v1/venues/null
2012020281,20122013,Regular Season,2/27/13,20,30,1,2,Exploria Stadium,/api/v1/venues/null
2013020595,20132014,Regular Season,12/31/13,15,9,1,3,Yankee Stadium,/api/v1/venues/null
2013020513,20132014,Regular Season,12/18/13,27,8,1,3,Red Bull Arena,/api/v1/venues/null
2013020283,20132014,Regular Season,11/15/13,28,23,2,1,Saputo Stadium,/api/v1/venues/null
2013020914,20132014,Regular Season,3/2/14,13,2,3,3,Centruy Link Field,/api/v1/venues/null
2013021082,20132014,Regular Season,3/25/14,2,12,3,2,Yurcak Field,/api/v1/venues/null
2013020402,20132014,Regular Season,12/1/13,24,28,3,3,Banc of California Stadium,/api/v1/venues/null
2013020140,20132014,Regular Season,10/24/13,23,1,2,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020603,20132014,Regular Season,1/1/14,8,12,2,3,Yurcak Field,/api/v1/venues/null
2012020017,20122013,Regular Season,1/21/13,25,30,0,1,Exploria Stadium,/api/v1/venues/null
2013020504,20132014,Regular Season,12/16/13,22,24,2,3,Rio Tinto Stadium,/api/v1/venues/null
2013020746,20132014,Regular Season,1/22/14,13,7,2,3,Rio Tinto Stadium,/api/v1/venues/null
2013021033,20132014,Regular Season,3/18/14,16,4,2,3,SeatGeek Stadium,/api/v1/venues/null
2013020696,20132014,Regular Season,1/15/14,10,6,2,3,Toyota Stadium,/api/v1/venues/null
2013020342,20132014,Regular Season,11/23/13,30,52,2,2,Providence Park,/api/v1/venues/null
2013020846,20132014,Regular Season,2/5/14,52,12,2,1,Yurcak Field,/api/v1/venues/null
2013021107,20132014,Regular Season,3/29/14,24,22,3,2,Maryland SoccerPlex,/api/v1/venues/null
2013020059,20132014,Regular Season,10/11/13,26,12,1,1,Yurcak Field,/api/v1/venues/null
2013020274,20132014,Regular Season,11/14/13,10,30,1,1,Exploria Stadium,/api/v1/venues/null
2012020436,20122013,Regular Season,3/20/13,19,23,2,3,Saputo Stadium,/api/v1/venues/null
2013020195,20132014,Regular Season,11/1/13,19,13,2,0,BBVA Stadium,/api/v1/venues/null
2013020680,20132014,Regular Season,1/12/14,21,30,2,2,Exploria Stadium,/api/v1/venues/null
2012020567,20122013,Regular Season,4/7/13,21,27,0,2,Avaya Stadium,/api/v1/venues/null
2013020686,20132014,Regular Season,1/12/14,2,25,2,2,SeatGeek Stadium,/api/v1/venues/null
2013020265,20132014,Regular Season,11/13/13,1,3,3,2,BBVA Stadium,/api/v1/venues/null
2013021135,20132014,Regular Season,4/1/14,8,14,1,3,Audi Field,/api/v1/venues/null
2013020098,20132014,Regular Season,10/17/13,22,2,2,3,Centruy Link Field,/api/v1/venues/null
2012020176,20122013,Regular Season,2/12/13,27,21,3,2,BC Place,/api/v1/venues/null
2012020163,20122013,Regular Season,2/10/13,24,19,3,3,Talen Energy Stadium,/api/v1/venues/null
2013020437,20132014,Regular Season,12/7/13,27,23,2,3,Saputo Stadium,/api/v1/venues/null
2013020465,20132014,Regular Season,12/11/13,16,25,4,2,SeatGeek Stadium,/api/v1/venues/null
2012020032,20122013,Regular Season,1/23/13,18,30,3,1,Exploria Stadium,/api/v1/venues/null
2013020375,20132014,Regular Season,11/28/13,19,21,2,1,BC Place,/api/v1/venues/null
2013020458,20132014,Regular Season,12/11/13,9,7,1,1,Rio Tinto Stadium,/api/v1/venues/null
2013020815,20132014,Regular Season,1/31/14,28,20,1,2,BMO Field,/api/v1/venues/null
2013020430,20132014,Regular Season,12/6/13,16,30,3,2,Exploria Stadium,/api/v1/venues/null
2012020200,20122013,Regular Season,2/16/13,24,17,3,2,Dignity Health Sports Park,/api/v1/venues/null
2013021123,20132014,Regular Season,3/31/14,15,18,3,3,Allianz Field,/api/v1/venues/null
2012020520,20122013,Regular Season,3/31/13,26,25,3,2,SeatGeek Stadium,/api/v1/venues/null
2013020217,20132014,Regular Season,11/6/13,25,6,2,2,Toyota Stadium,/api/v1/venues/null
2012020008,20122013,Regular Season,1/20/13,12,13,1,3,BBVA Stadium,/api/v1/venues/null
2013020415,20132014,Regular Season,12/4/13,25,16,2,3,Gillette Stadium,/api/v1/venues/null
2013020432,20132014,Regular Season,12/7/13,17,1,3,1,Mercedes-Benz Stadium,/api/v1/venues/null
2013020507,20132014,Regular Season,12/17/13,19,9,2,3,Yankee Stadium,/api/v1/venues/null
2012020012,20122013,Regular Season,1/20/13,21,30,2,2,Exploria Stadium,/api/v1/venues/null
2012020373,20122013,Regular Season,3/11/13,28,21,2,3,BC Place,/api/v1/venues/null
2012020115,20122013,Regular Season,2/3/13,25,27,0,2,Avaya Stadium,/api/v1/venues/null
2013020475,20132014,Regular Season,12/13/13,7,9,1,2,Yankee Stadium,/api/v1/venues/null
2012020415,20122013,Regular Season,3/17/13,16,25,6,1,SeatGeek Stadium,/api/v1/venues/null
2013020634,20132014,Regular Season,1/5/14,17,25,3,1,SeatGeek Stadium,/api/v1/venues/null
2012020084,20122013,Regular Season,1/30/13,13,14,2,3,Audi Field,/api/v1/venues/null
2012020348,20122013,Regular Season,3/8/13,19,27,4,3,Avaya Stadium,/api/v1/venues/null
2013021173,20132014,Regular Season,4/6/14,7,4,2,3,SeatGeek Stadium,/api/v1/venues/null
2013020643,20132014,Regular Season,1/7/14,25,2,3,5,Centruy Link Field,/api/v1/venues/null
2012020137,20122013,Regular Season,2/6/13,16,28,3,3,Banc of California Stadium,/api/v1/venues/null
2013020056,20132014,Regular Season,10/11/13,28,23,2,1,Saputo Stadium,/api/v1/venues/null
2013020064,20132014,Regular Season,10/12/13,22,10,3,4,WakeMed Soccer Park,/api/v1/venues/null
2013020447,20132014,Regular Season,12/8/13,20,22,2,1,Maryland SoccerPlex,/api/v1/venues/null
2012020566,20122013,Regular Season,4/6/13,15,13,2,3,BBVA Stadium,/api/v1/venues/null
2012020206,20122013,Regular Season,2/17/13,4,8,1,2,Red Bull Arena,/api/v1/venues/null
2012020188,20122013,Regular Season,2/14/13,9,5,2,2,Children's Mercy Park,/api/v1/venues/null
2013020501,20132014,Regular Season,12/15/13,13,8,2,1,Red Bull Arena,/api/v1/venues/null
2013020568,20132014,Regular Season,12/28/13,7,10,3,3,WakeMed Soccer Park,/api/v1/venues/null
2012020214,20122013,Regular Season,2/17/13,6,52,3,2,Providence Park,/api/v1/venues/null
2013021124,20132014,Regular Season,3/31/14,3,22,3,0,Maryland SoccerPlex,/api/v1/venues/null
2013020494,20132014,Regular Season,12/15/13,19,29,2,3,Exploria Stadium,/api/v1/venues/null
2012020350,20122013,Regular Season,3/9/13,9,3,3,2,BBVA Stadium,/api/v1/venues/null
2013020928,20132014,Regular Season,3/5/14,14,19,2,2,Talen Energy Stadium,/api/v1/venues/null
2013020750,20132014,Regular Season,1/22/14,9,15,2,0,Providence Park,/api/v1/venues/null
2012020170,20122013,Regular Season,2/11/13,1,5,3,1,Children's Mercy Park,/api/v1/venues/null
2012020053,20122013,Regular Season,1/26/13,9,14,2,4,Audi Field,/api/v1/venues/null
2013020616,20132014,Regular Season,1/3/14,26,19,0,3,Talen Energy Stadium,/api/v1/venues/null
2013021203,20132014,Regular Season,4/11/14,26,22,3,0,Maryland SoccerPlex,/api/v1/venues/null
2012020303,20122013,Regular Season,3/2/13,14,6,2,3,Toyota Stadium,/api/v1/venues/null
2013020828,20132014,Regular Season,2/2/14,9,10,3,4,WakeMed Soccer Park,/api/v1/venues/null
2012020089,20122013,Regular Season,1/31/13,16,30,2,2,Exploria Stadium,/api/v1/venues/null
2013020593,20132014,Regular Season,12/30/13,52,21,2,1,BC Place,/api/v1/venues/null
2012020482,20122013,Regular Season,3/26/13,52,12,2,1,Yurcak Field,/api/v1/venues/null
2013020303,20132014,Regular Season,11/17/13,29,9,2,1,Yankee Stadium,/api/v1/venues/null
2013020124,20132014,Regular Season,10/21/13,18,52,3,1,Providence Park,/api/v1/venues/null
2013020516,20132014,Regular Season,12/18/13,28,19,2,2,Talen Energy Stadium,/api/v1/venues/null
2012020595,20122013,Regular Season,4/11/13,21,24,2,1,Rio Tinto Stadium,/api/v1/venues/null
2012020284,20122013,Regular Season,2/28/13,8,10,3,2,WakeMed Soccer Park,/api/v1/venues/null
2013021040,20132014,Regular Season,3/20/14,21,52,2,3,Providence Park,/api/v1/venues/null
2012020353,20122013,Regular Season,3/9/13,16,21,2,4,BC Place,/api/v1/venues/null
2013020209,20132014,Regular Season,11/3/13,8,21,1,2,BC Place,/api/v1/venues/null
2013020451,20132014,Regular Season,12/9/13,15,3,2,1,BBVA Stadium,/api/v1/venues/null
2013020596,20132014,Regular Season,12/31/13,26,16,0,1,Gillette Stadium,/api/v1/venues/null
2012020375,20122013,Regular Season,3/11/13,6,9,2,2,Yankee Stadium,/api/v1/venues/null
2012020101,20122013,Regular Season,2/2/13,4,15,2,3,Providence Park,/api/v1/venues/null
2013020496,20132014,Regular Season,12/15/13,12,27,3,1,Avaya Stadium,/api/v1/venues/null
2013021118,20132014,Regular Season,3/30/14,52,26,2,2,Nippert Stadium,/api/v1/venues/null
2013020528,20132014,Regular Season,12/20/13,20,17,2,3,Dignity Health Sports Park,/api/v1/venues/null
2012020669,20122013,Regular Season,4/21/13,12,14,3,2,Audi Field,/api/v1/venues/null
2013020401,20132014,Regular Season,12/1/13,20,26,2,1,Nippert Stadium,/api/v1/venues/null
2013020829,20132014,Regular Season,2/2/14,13,29,1,2,Exploria Stadium,/api/v1/venues/null
2012020264,20122013,Regular Season,2/24/13,23,17,3,6,Dignity Health Sports Park,/api/v1/venues/null
2013020675,20132014,Regular Season,1/11/14,14,4,4,3,SeatGeek Stadium,/api/v1/venues/null
2013021158,20132014,Regular Season,4/5/14,22,27,2,2,Avaya Stadium,/api/v1/venues/null
2012020642,20122013,Regular Season,4/18/13,17,20,2,3,BMO Field,/api/v1/venues/null
2012020559,20122013,Regular Season,4/6/13,4,52,1,2,Providence Park,/api/v1/venues/null
2013020220,20132014,Regular Season,11/6/13,19,8,2,2,Red Bull Arena,/api/v1/venues/null
2012020637,20122013,Regular Season,4/17/13,23,19,1,1,Talen Energy Stadium,/api/v1/venues/null
2013020473,20132014,Regular Season,12/13/13,29,3,2,2,BBVA Stadium,/api/v1/venues/null
2012020235,20122013,Regular Season,2/21/13,19,21,0,1,BC Place,/api/v1/venues/null
2013020328,20132014,Regular Season,11/22/13,7,4,1,2,SeatGeek Stadium,/api/v1/venues/null
2012020224,20122013,Regular Season,2/19/13,20,27,0,2,Avaya Stadium,/api/v1/venues/null
2013020518,20132014,Regular Season,12/18/13,23,30,2,2,Exploria Stadium,/api/v1/venues/null
2013021208,20132014,Regular Season,4/11/14,2,1,2,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020245,20132014,Regular Season,11/9/13,22,4,2,2,SeatGeek Stadium,/api/v1/venues/null
2012020213,20122013,Regular Season,2/17/13,26,16,2,3,Gillette Stadium,/api/v1/venues/null
2013021073,20132014,Regular Season,3/24/14,27,3,3,2,BBVA Stadium,/api/v1/venues/null
2013021009,20132014,Regular Season,3/16/14,19,18,2,1,Allianz Field,/api/v1/venues/null
2013021211,20132014,Regular Season,4/12/14,21,28,1,3,Banc of California Stadium,/api/v1/venues/null
2012020570,20122013,Regular Season,4/7/13,25,28,2,2,Banc of California Stadium,/api/v1/venues/null
2014020438,20142015,Regular Season,12/14/14,17,10,1,2,WakeMed Soccer Park,/api/v1/venues/null
2014020676,20142015,Regular Season,1/19/15,4,2,2,5,Centruy Link Field,/api/v1/venues/null
2014021030,20142015,Regular Season,3/15/15,13,3,1,2,BBVA Stadium,/api/v1/venues/null
2014020860,20142015,Regular Season,2/20/15,23,3,2,2,BBVA Stadium,/api/v1/venues/null
2014020915,20142015,Regular Season,2/27/15,9,26,1,0,Nippert Stadium,/api/v1/venues/null
2014020891,20142015,Regular Season,2/23/15,25,30,2,4,Exploria Stadium,/api/v1/venues/null
2014020653,20142015,Regular Season,1/16/15,10,28,1,3,Banc of California Stadium,/api/v1/venues/null
2014020035,20142015,Regular Season,10/13/14,21,6,2,1,Toyota Stadium,/api/v1/venues/null
2014021119,20142015,Regular Season,3/28/15,53,5,2,3,Children's Mercy Park,/api/v1/venues/null
2014020378,20142015,Regular Season,12/5/14,1,10,3,3,WakeMed Soccer Park,/api/v1/venues/null
2014020615,20142015,Regular Season,1/10/15,25,21,3,2,BC Place,/api/v1/venues/null
2014020238,20142015,Regular Season,11/14/14,7,30,3,4,Exploria Stadium,/api/v1/venues/null
2014020456,20142015,Regular Season,12/17/14,29,17,0,0,Dignity Health Sports Park,/api/v1/venues/null
2014020100,20142015,Regular Season,10/24/14,29,28,3,2,Banc of California Stadium,/api/v1/venues/null
2014020030,20142015,Regular Season,10/12/14,26,53,2,3,Mapfre Stadium,/api/v1/venues/null
2014020819,20142015,Regular Season,2/14/15,1,16,1,3,Gillette Stadium,/api/v1/venues/null
2014021097,20142015,Regular Season,3/25/15,52,23,2,3,Saputo Stadium,/api/v1/venues/null
2014020554,20142015,Regular Season,1/1/15,4,21,3,2,BC Place,/api/v1/venues/null
2014020068,20142015,Regular Season,10/18/14,2,5,1,3,Children's Mercy Park,/api/v1/venues/null
2014020362,20142015,Regular Season,12/3/14,14,7,1,1,Rio Tinto Stadium,/api/v1/venues/null
2014021067,20142015,Regular Season,3/21/15,29,20,3,2,BMO Field,/api/v1/venues/null
2014020037,20142015,Regular Season,10/13/14,9,13,1,0,BBVA Stadium,/api/v1/venues/null
2014021140,20142015,Regular Season,3/31/15,22,21,2,1,BC Place,/api/v1/venues/null
2014020569,20142015,Regular Season,1/4/15,7,3,1,4,BBVA Stadium,/api/v1/venues/null
2014020795,20142015,Regular Season,2/10/15,53,16,2,2,Gillette Stadium,/api/v1/venues/null
2014020964,20142015,Regular Season,3/7/15,29,1,3,2,Mercedes-Benz Stadium,/api/v1/venues/null
2014020357,20142015,Regular Season,12/2/14,14,3,4,3,BBVA Stadium,/api/v1/venues/null
2014021151,20142015,Regular Season,4/2/15,22,24,1,3,Rio Tinto Stadium,/api/v1/venues/null
2014020139,20142015,Regular Season,10/30/14,52,1,1,1,Mercedes-Benz Stadium,/api/v1/venues/null
2014020958,20142015,Regular Season,3/6/15,30,15,2,1,Providence Park,/api/v1/venues/null
2014020732,20142015,Regular Season,2/1/15,12,3,1,2,BBVA Stadium,/api/v1/venues/null
2014021203,20142015,Regular Season,4/9/15,9,3,3,0,BBVA Stadium,/api/v1/venues/null
2014020275,20142015,Regular Season,11/19/14,24,20,3,3,BMO Field,/api/v1/venues/null
2014020606,20142015,Regular Season,1/9/15,13,23,3,1,Saputo Stadium,/api/v1/venues/null
2014020757,20142015,Regular Season,2/5/15,5,22,2,0,Maryland SoccerPlex,/api/v1/venues/null
2014020080,20142015,Regular Season,10/21/14,3,1,2,3,Mercedes-Benz Stadium,/api/v1/venues/null
2014020339,20142015,Regular Season,11/29/14,12,5,2,2,Children's Mercy Park,/api/v1/venues/null
2014020879,20142015,Regular Season,2/22/15,24,22,2,1,Maryland SoccerPlex,/api/v1/venues/null
2014020852,20142015,Regular Season,2/18/15,28,18,1,3,Allianz Field,/api/v1/venues/null
2014020900,20142015,Regular Season,2/25/15,21,18,2,3,Allianz Field,/api/v1/venues/null
2014020484,20142015,Regular Season,12/21/14,14,2,1,3,Centruy Link Field,/api/v1/venues/null
2014021102,20142015,Regular Season,3/26/15,53,7,2,3,Rio Tinto Stadium,/api/v1/venues/null
2014020401,20142015,Regular Season,12/7/14,28,20,3,2,BMO Field,/api/v1/venues/null
2014021043,20142015,Regular Season,3/17/15,9,12,2,1,Yurcak Field,/api/v1/venues/null
2014020600,20142015,Regular Season,1/9/15,7,12,2,3,Yurcak Field,/api/v1/venues/null
2014020221,20142015,Regular Season,11/12/14,21,2,0,4,Centruy Link Field,/api/v1/venues/null
2014021214,20142015,Regular Season,4/10/15,2,5,3,1,Children's Mercy Park,/api/v1/venues/null
2014020312,20142015,Regular Season,11/25/14,5,6,3,2,Toyota Stadium,/api/v1/venues/null
2014021216,20142015,Regular Season,4/11/15,9,4,3,1,SeatGeek Stadium,/api/v1/venues/null
2014021223,20142015,Regular Season,4/11/15,29,2,2,2,Centruy Link Field,/api/v1/venues/null
2014020820,20142015,Regular Season,2/14/15,13,25,0,2,SeatGeek Stadium,/api/v1/venues/null
2014020642,20142015,Regular Season,1/15/15,10,24,0,2,Rio Tinto Stadium,/api/v1/venues/null
2014020199,20142015,Regular Season,11/8/14,1,17,2,2,Dignity Health Sports Park,/api/v1/venues/null
2014020437,20142015,Regular Season,12/14/14,13,7,3,2,Rio Tinto Stadium,/api/v1/venues/null
2014020690,20142015,Regular Season,1/21/15,6,25,3,1,SeatGeek Stadium,/api/v1/venues/null
2014021194,20142015,Regular Season,10/13/14,8,14,1,5,Audi Field,/api/v1/venues/null
2014021149,20142015,Regular Season,4/1/15,10,7,3,2,Rio Tinto Stadium,/api/v1/venues/null
2014020684,20142015,Regular Season,1/21/15,5,4,2,3,SeatGeek Stadium,/api/v1/venues/null
2014020763,20142015,Regular Season,2/6/15,24,18,3,2,Allianz Field,/api/v1/venues/null
2014020888,20142015,Regular Season,2/22/15,13,5,1,3,Children's Mercy Park,/api/v1/venues/null
2014020930,20142015,Regular Season,3/1/15,30,21,3,1,BC Place,/api/v1/venues/null
2014020614,20142015,Regular Season,1/10/15,18,30,3,1,Exploria Stadium,/api/v1/venues/null
2014020876,20142015,Regular Season,2/22/15,29,8,1,3,Red Bull Arena,/api/v1/venues/null
2014020772,20142015,Regular Season,2/7/15,5,20,2,0,BMO Field,/api/v1/venues/null
2014020675,20142015,Regular Season,1/19/15,7,17,2,4,Dignity Health Sports Park,/api/v1/venues/null
2014020426,20142015,Regular Season,12/12/14,12,14,1,2,Audi Field,/api/v1/venues/null
2014021227,20142015,Regular Season,4/12/15,18,25,1,2,SeatGeek Stadium,/api/v1/venues/null
2014020868,20142015,Regular Season,2/21/15,10,12,1,2,Yurcak Field,/api/v1/venues/null
2014020565,20142015,Regular Season,1/3/15,19,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2014020166,20142015,Regular Season,11/3/14,20,8,4,2,Red Bull Arena,/api/v1/venues/null
2014020039,20142015,Regular Season,10/14/14,24,4,3,3,SeatGeek Stadium,/api/v1/venues/null
2014020181,20142015,Regular Season,11/5/14,26,25,3,1,SeatGeek Stadium,/api/v1/venues/null
2014020804,20142015,Regular Season,2/11/15,14,18,2,3,Allianz Field,/api/v1/venues/null
2014020355,20142015,Regular Season,11/30/14,24,28,2,4,Banc of California Stadium,/api/v1/venues/null
2014020084,20142015,Regular Season,10/22/14,12,52,1,3,Providence Park,/api/v1/venues/null
